id,created_at,number of likes,number of re,text 
1111359309659758593,2019-03-28 20:08:02,415,11,@_IcoNicSynergy_ Brutal but necessary
1111352434650214400,2019-03-28 19:40:43,2,0,@DamnitKimmy Shame them
1111350061747879936,2019-03-28 19:31:17,0,0,@cococrystals We are continually introducing new items and trying different things to bring the best to our custome… https://t.co/gJyjvhfyHy
1111344192717053953,2019-03-28 19:07:57,0,0,@Aeowin_ We forgive you! Have you downloaded our mobile app? We'd love to push an offer your way. Just DM us your email address!
1111343732085919749,2019-03-28 19:06:08,5,0,@hwngful 😳
1111342776548032517,2019-03-28 19:02:20,1,0,@Jamespf77 We missed you at lunch! Have you downloaded our mobile app? We'd love to push an offer your way. Just DM us your email address!
1111336279147495424,2019-03-28 18:36:31,0,0,"@Egruttum We’re sorry you had an experience like this. Can you DM us with the exact location of your visit, along w… https://t.co/tjzLs6xENC"
1111335935784964099,2019-03-28 18:35:09,6,1,@tkyyle 😍😍😍😍😍
1111334833727422464,2019-03-28 18:30:46,0,0,"@Iam_DattBoss DM us, we would like to gather some additional details about your visit."
1111332645525508096,2019-03-28 18:22:04,0,0,"@Whereorcasshark Sorry to see this! Can you DM us with the exact location of your visit, along with your contact in… https://t.co/WAVuxRDC0p"
1111331883126800385,2019-03-28 18:19:03,0,0,@call_me_Rotis Thank you  for contacting us regarding this!  We are continually introducing new items and trying di… https://t.co/RaDJemaClE
1111330684533161985,2019-03-28 18:14:17,0,0,@cperez12579 That’s the idea 😉
1111330261084655617,2019-03-28 18:12:36,2,0,@cperez12579 It’s just what we try to do
1111329216430247940,2019-03-28 18:08:27,2,0,@cperez12579 We do. Order with DoorDash
1111325224144961536,2019-03-28 17:52:35,0,0,@smmlaw41 Thank you  for contacting us regarding this!  We are continually introducing new items and trying differe… https://t.co/iMr6piqZIg
1111320041792983040,2019-03-28 17:31:59,0,0,@thebigo225 Seems to help us
1111319964374437899,2019-03-28 17:31:41,1,0,@TsugawaJonathan Heck yeah
1111312442934595584,2019-03-28 17:01:48,1,0,@Dwreck_375 Thank you  for contacting us regarding this! I will pass on your feedback to our Research and Development department.
1111306284542889984,2019-03-28 16:37:19,1,0,"@nikkhole_ We’d love to make this right. DM us with info on this location, along with your number, and we'll make it up to you."
1111304069371568130,2019-03-28 16:28:31,0,0,@KrystyJo This isn’t the quality we’d expect. Please DM us with info on this location and your phone # so we can look into this. Thanks!
1111303203667304448,2019-03-28 16:25:05,5,0,@Rickybobby333 That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1111302960208859139,2019-03-28 16:24:07,1,0,@travel5762 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1111301968272809984,2019-03-28 16:20:10,0,0,@alyysonnn__ That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1111301771090190336,2019-03-28 16:19:23,0,0,@KurtMount3 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1111300097554436096,2019-03-28 16:12:44,0,0,"@Timmyotoole15 Oh no! Please DM us with info on this location, along with your number, and we'll make it up to you."
1111296453803212807,2019-03-28 15:58:16,2,0,@Racediggrr02 Two great reason right there
1111296383498235904,2019-03-28 15:57:59,2,0,@tcause17 🙌🙌🙌🙌
1111293139321569281,2019-03-28 15:45:05,3,1,"@tcause17 Plus, the 4 for $4 is dope so, see you soon"
1111293015182794754,2019-03-28 15:44:36,27,0,@TotesMcGotes @Darklurkr23 @ChipsAhoy Same person. We don't just randomly troll cookie companies when they make funny tweets.
1111292842620661761,2019-03-28 15:43:55,101,2,@_Death_Watch_ 🔥🔥🔥🔥🔥
1111288047830818816,2019-03-28 15:24:51,0,0,@slesiak71 Seems like a Baconator and Frosty kind of day
1111287506530652161,2019-03-28 15:22:42,2,0,@ryansel18 It’s a Spicy Chicken Sammie type of day
1111287035124506625,2019-03-28 15:20:50,2,0,@ryansel18 Tight
1111285185105088512,2019-03-28 15:13:29,1,0,@EmilySn55456701 This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1111284652126490624,2019-03-28 15:11:22,1256,28,"@Darklurkr23 @ChipsAhoy It’s not a back and forth, they just made a really good post that has nothing to do with us"
1111284430742716416,2019-03-28 15:10:29,0,0,@WellPaidTom We're disappointed to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1111283172367454208,2019-03-28 15:05:29,1,0,@shotgun2212 It’s a process
1111282573832011776,2019-03-28 15:03:06,5,1,@LewisHowe38 Feel bad for you
1111281850453028867,2019-03-28 15:00:14,0,0,@microbePat What a good girl! 🐶❤ Please DM the name of your pup and your mailing address so we can send some… https://t.co/7LQ89OqE8n
1111281059239546880,2019-03-28 14:57:05,0,0,@Haileeeeyc Sorry to see this! Please DM us the restaurant location and your phone number so we can make this right.
1111280920307396610,2019-03-28 14:56:32,0,0,@bb_subz That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1111280792171360259,2019-03-28 14:56:02,0,0,@chadhallAR Sorry to see this! Please DM us with your contact info so we can look into this further.
1111279171563646978,2019-03-28 14:49:35,0,0,"@RedEyedKillerX Oh no! Please DM us with info on this location, along with your number, and we'll make it up to you."
1111279085739802624,2019-03-28 14:49:15,1,2,@TrillMetree Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1111277962672902146,2019-03-28 14:44:47,0,0,@DtotheHarwood We're sorry you left disappointed! Can you DM us the address of your visit and your phone number? We… https://t.co/yUL9ebgLxr
1111277473348665344,2019-03-28 14:42:50,1,0,"@Littlelorensan This isn’t the quality we’d expect. Please DM us with info on this location, along with your number… https://t.co/Hu0W9AQo5I"
1111277260764602368,2019-03-28 14:42:00,1,0,"@Shi37258847 That's not okay. Please DM us with the address of this location, along with your phone number, and we'll make it up to you."
1111276862767026176,2019-03-28 14:40:25,6,0,@BobbyWaer_ Glad you dig it
1111276730969452544,2019-03-28 14:39:53,2,1,@minhoyes For better and for worse tbh
1111276724795461632,2019-03-28 14:39:52,0,0,"@StuartCor Oh no! Please DM us with info on this location, along with your number, and we'll make it up to you."
1111274455815413761,2019-03-28 14:30:51,75,2,@CD1n3vski E z
1111274106341806080,2019-03-28 14:29:28,1,0,"@Jacobred002 @WrestleMania That would be amazing, but unfortunately won’t be this year"
1111273947474087936,2019-03-28 14:28:50,1,0,@Kgaogel89383482 Don’t do that to yourself
1111273240259977219,2019-03-28 14:26:01,0,0,"@pjcND23 We’re sorry you had an experience like this. Can you DM us with the exact location of your visit, along wi… https://t.co/Ei3FJcRrv5"
1111256839956635648,2019-03-28 13:20:51,0,0,@Orteeezy That's not okay! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1111256678337531905,2019-03-28 13:20:12,0,0,@somnus929 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1111255083944235009,2019-03-28 13:13:52,0,0,@wpmkicks Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1111254605252448256,2019-03-28 13:11:58,0,0,@DylanCash92 That’s too long to wait! Can you DM us the address of your visit and your phone number so we can make this up to you?
1111253973435117569,2019-03-28 13:09:28,0,0,@Timmmy_Jimmmy We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1111181414911918080,2019-03-28 08:21:08,1,0,"@Dat_Dude_Quelle We’re sorry you had an experience like this. Can you DM us with the address of your visit, along w… https://t.co/AmZURrQ39x"
1111178890171596800,2019-03-28 08:11:06,0,0,@tranquil_omnic We certainly don’t like to see that. Can you DM us your phone number or e-mail address so we have m… https://t.co/wlD19VMABS
1111062286305771526,2019-03-28 00:27:46,2076,51,@andrewdloucks Prove it
1111051298412085248,2019-03-27 23:44:06,4,0,@KulwickiMorgan That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1111036500324556800,2019-03-27 22:45:18,77,0,@edtertaining 😉
1111021566530330625,2019-03-27 21:45:57,0,0,@RamirezIndhira ¡Saludos! Lamentamos escuchar que su experiencia en Wendy’s no fue la adecuada. ¿Nos podría dar un… https://t.co/53l84QIywJ
1111020034674040833,2019-03-27 21:39:52,2,0,"@zoeygbarker Thanks for reaching out. If you take a close look it says "" MFG FEB 14 2019."" The ""MFG"" referrers to t… https://t.co/nAaN3eafrG"
1111017875047964672,2019-03-27 21:31:17,1,0,"@revto12 We forgive you! Have you downloaded our Mobile App? If so, DM us your email and we'll push you some fresh offers 😎"
1111003738620203009,2019-03-27 20:35:07,0,0,@infamousvalerie That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1111003589818888194,2019-03-27 20:34:31,1,0,@DropTheDie Sarah is the best!
1111002481960632322,2019-03-27 20:30:07,0,0,"@julianc8689 There's always time for a second chance. Have you downloaded our Mobile App? If so, DM us your email a… https://t.co/wYYkZnBH60"
1111001950491955200,2019-03-27 20:28:01,0,0,@Sortablecookie We missed you at lunch! Do you have our mobile app? We'd love to push some offers your way. Just DM us your email address!
1111001042618069000,2019-03-27 20:24:24,1,0,@mr_radio We have the beef! 😎 Have you downloaded our mobile app? DM us your email address and we'll push you an of… https://t.co/tldLV6LpQQ
1111000450323701763,2019-03-27 20:22:03,0,0,@sforre99 We forgive you! Have you downloaded our mobile app? We'd love to push an offer your way. Just DM us your email address!
1110993388361392129,2019-03-27 19:53:59,1,0,@Levi76151063 Glad you love it
1110989539584212994,2019-03-27 19:38:42,1,0,@gizzy2121 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1110986948498374656,2019-03-27 19:28:24,64,0,@RAlestorm @ccfreestyle @CocaCola Visit us on holiday sometime
1110982309279395840,2019-03-27 19:09:58,0,0,@WhoIsJuicy We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1110979365997817856,2019-03-27 18:58:16,1,0,@aaaarisandi Thank you for the feedback! We will share this with the product team.
1110979193842618369,2019-03-27 18:57:35,0,0,@SetonTV Thank you for reaching out and sharing your feedback. We will make sure to forward your comments to our product team.
1110978229819584512,2019-03-27 18:53:45,0,0,@MrDJP86 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1110971793743982592,2019-03-27 18:28:11,6,0,@AmandaDeMent96 Should be the popular opinion tbh
1110970623541633028,2019-03-27 18:23:32,0,0,@AutomaticRain That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1110970253352361994,2019-03-27 18:22:03,0,0,@BigMike2514 That's not okay! Please DM us your phone # so we can look into this. Thanks!
1110970010464325634,2019-03-27 18:21:05,0,0,@WTFLamont That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1110969454266122240,2019-03-27 18:18:53,0,0,@Gina08582799 That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1110968822826188802,2019-03-27 18:16:22,0,0,"@cheriecuzzi This isn’t the quality we’d expect. Please DM us with info on this location, along with your number, a… https://t.co/Z8U7AuJmUs"
1110968150600892417,2019-03-27 18:13:42,23,0,"@HaikuHare @ccfreestyle @CocaCola Sounds very tasty
Maybe we'll have that for lunch
With a Frosty too"
